l_code,l_name,year,day,rm
654,浜松,1977,330,8
654,浜松,1978,410,8
654,浜松,1979,405,8
654,浜松,1980,408,8
654,浜松,1981,405,8
654,浜松,1982,330,8
654,浜松,1983,406,8
654,浜松,1984,412,8
654,浜松,1985,403,8
654,浜松,1986,407,8
654,浜松,1987,405,8
654,浜松,1988,412,8
654,浜松,1989,401,8
654,浜松,1990,401,8
654,浜松,1991,406,8
654,浜松,1992,402,8
654,浜松,1993,406,8
654,浜松,1994,408,8
654,浜松,1995,408,8
656,静岡,1976,330,8
656,静岡,1977,328,8
656,静岡,1978,410,8
656,静岡,1979,405,8
656,静岡,1980,407,8
656,静岡,1981,403,8
656,静岡,1982,329,8
656,静岡,1983,410,8
656,静岡,1984,412,8
656,静岡,1985,404,8
656,静岡,1986,406,8
656,静岡,1987,405,8
656,静岡,1988,412,8
656,静岡,1989,402,8
656,静岡,1990,402,8
656,静岡,1991,410,8
656,静岡,1992,404,8
656,静岡,1993,409,8
656,静岡,1994,409,8
656,静岡,1995,408,8
662,東京,1976,331,8
662,東京,1977,331,8
662,東京,1978,409,8
662,東京,1979,404,8
662,東京,1980,408,8
662,東京,1981,408,8
662,東京,1982,331,8
662,東京,1983,408,8
662,東京,1984,417,8
662,東京,1985,410,8
662,東京,1986,410,9
662,東京,1987,405,9
662,東京,1988,411,9
662,東京,1989,403,9
662,東京,1990,326,9
662,東京,1991,408,9
662,東京,1992,401,9
662,東京,1993,402,9
662,東京,1994,405,9
662,東京,1995,407,9
663,尾鷲,1976,405,8
663,尾鷲,1977,329,8
663,尾鷲,1978,410,8
663,尾鷲,1979,406,8
663,尾鷲,1980,405,8
663,尾鷲,1981,403,8
663,尾鷲,1982,330,8
663,尾鷲,1983,407,8
663,尾鷲,1984,411,8
663,尾鷲,1985,405,8
663,尾鷲,1986,406,9
663,尾鷲,1987,406,9
663,尾鷲,1988,408,9
663,尾鷲,1989,330,9
663,尾鷲,1990,401,9
663,尾鷲,1991,405,9
663,尾鷲,1992,403,9
663,尾鷲,1993,407,9
663,尾鷲,1994,407,9
663,尾鷲,1995,410,9
670,横浜,1976,406,8
670,横浜,1977,403,8
670,横浜,1978,414,8
670,横浜,1979,404,8
670,横浜,1980,409,8
670,横浜,1981,407,8
670,横浜,1982,331,8
670,横浜,1983,408,8
670,横浜,1984,415,8
670,横浜,1985,408,8
670,横浜,1986,409,9
670,横浜,1987,331,9
670,横浜,1988,409,9
670,横浜,1989,401,9
670,横浜,1990,323,9
670,横浜,1991,406,9
670,横浜,1992,331,9
670,横浜,1993,402,9
670,横浜,1994,406,9
670,横浜,1995,407,9
672,館山,1976,404,8
672,館山,1977,402,8
672,館山,1978,416,8
672,館山,1979,407,8
672,館山,1980,412,8
672,館山,1981,407,8
672,館山,1982,402,8
672,館山,1983,412,8
672,館山,1984,415,8
672,館山,1985,408,8
672,館山,1986,409,8
672,館山,1987,406,8
672,館山,1988,412,8
672,館山,1989,403,8
672,館山,1990,401,8
672,館山,1991,409,8
672,館山,1992,403,8
672,館山,1993,407,8
672,館山,1994,408,8
672,館山,1995,409,8
675,大島,1976,404,8
675,大島,1977,402,8
675,大島,1978,411,8
675,大島,1979,404,8
675,大島,1980,409,8
675,大島,1981,406,8
675,大島,1982,401,8
675,大島,1983,409,8
675,大島,1984,413,8
675,大島,1985,407,8
675,大島,1986,407,9
675,大島,1987,403,9
675,大島,1988,412,9
675,大島,1989,331,9
675,大島,1990,402,9
675,大島,1991,406,9
675,大島,1992,403,9
675,大島,1993,406,9
675,大島,1994,407,9
675,大島,1995,406,9
677,三宅島,1976,402,8
677,三宅島,1977,327,8
677,三宅島,1978,411,8
677,三宅島,1979,410,8
677,三宅島,1980,406,8
677,三宅島,1981,403,8
677,三宅島,1982,401,8
677,三宅島,1983,409,8
677,三宅島,1984,410,8
677,三宅島,1985,401,8
677,三宅島,1986,405,9
677,三宅島,1987,408,9
677,三宅島,1988,413,9
677,三宅島,1989,402,9
677,三宅島,1990,404,9
677,三宅島,1991,406,9
677,三宅島,1992,407,9
677,三宅島,1993,412,9
677,三宅島,1994,407,9
677,三宅島,1995,410,9
678,八丈島,1976,403,8
678,八丈島,1977,401,8
678,八丈島,1978,414,8
678,八丈島,1979,501,8
678,八丈島,1980,411,8
678,八丈島,1981,331,8
678,八丈島,1982,404,8
678,八丈島,1983,415,8
678,八丈島,1984,408,8
678,八丈島,1985,408,8
678,八丈島,1986,404,9
678,八丈島,1987,421,9
678,八丈島,1988,415,9
678,八丈島,1989,407,9
678,八丈島,1990,413,9
678,八丈島,1991,409,9
678,八丈島,1992,411,9
678,八丈島,1993,416,9
678,八丈島,1994,410,9
678,八丈島,1995,411,9
740,西郷,1976,411,8
740,西郷,1977,408,8
740,西郷,1978,414,8
740,西郷,1979,407,8
740,西郷,1980,415,8
740,西郷,1981,413,8
740,西郷,1982,408,8
740,西郷,1983,412,8
740,西郷,1984,420,8
740,西郷,1985,413,8
740,西郷,1986,414,8
740,西郷,1987,406,8
740,西郷,1988,417,9
740,西郷,1989,405,8
740,西郷,1990,403,8
740,西郷,1991,415,8
740,西郷,1992,406,8
740,西郷,1993,414,8
740,西郷,1994,414,8
740,西郷,1995,413,8
741,松江,1976,413,8
741,松江,1977,405,8
741,松江,1978,414,8
741,松江,1979,404,8
741,松江,1980,410,8
741,松江,1981,412,8
741,松江,1982,407,8
741,松江,1983,411,8
741,松江,1984,417,8
741,松江,1985,411,8
741,松江,1986,413,8
741,松江,1987,407,8
741,松江,1988,415,8
741,松江,1989,403,8
741,松江,1990,330,8
741,松江,1991,412,8
741,松江,1992,405,8
741,松江,1993,415,8
741,松江,1994,410,8
741,松江,1995,409,8
744,米子,1976,407,8
744,米子,1977,405,8
744,米子,1978,412,8
744,米子,1979,405,8
744,米子,1980,410,8
744,米子,1981,408,8
744,米子,1982,404,8
744,米子,1983,412,8
744,米子,1984,417,8
744,米子,1985,409,8
744,米子,1986,411,8
744,米子,1987,406,8
744,米子,1988,414,8
744,米子,1989,402,8
744,米子,1990,330,8
744,米子,1991,412,8
744,米子,1992,406,8
744,米子,1993,413,8
744,米子,1994,410,8
744,米子,1995,409,8
746,鳥取,1976,408,8
746,鳥取,1977,407,8
746,鳥取,1978,413,8
746,鳥取,1979,407,8
746,鳥取,1980,409,8
746,鳥取,1981,407,8
746,鳥取,1982,404,8
746,鳥取,1983,408,8
746,鳥取,1984,417,8
746,鳥取,1985,410,8
746,鳥取,1986,412,9
746,鳥取,1987,406,9
746,鳥取,1988,415,9
746,鳥取,1989,403,9
746,鳥取,1990,330,9
746,鳥取,1991,410,9
746,鳥取,1992,406,9
746,鳥取,1993,414,9
746,鳥取,1994,409,9
746,鳥取,1995,408,9
747,豊岡,1976,410,8
747,豊岡,1977,411,8
747,豊岡,1978,414,8
747,豊岡,1979,405,8
747,豊岡,1980,409,8
747,豊岡,1981,409,8
747,豊岡,1982,404,8
747,豊岡,1983,407,8
747,豊岡,1984,418,8
747,豊岡,1985,412,8
747,豊岡,1986,414,8
747,豊岡,1987,409,8
747,豊岡,1988,416,8
747,豊岡,1989,403,8
747,豊岡,1990,401,8
747,豊岡,1991,410,8
747,豊岡,1992,406,8
747,豊岡,1993,413,8
747,豊岡,1994,411,8
747,豊岡,1995,410,8
750,舞鶴,1976,411,8
750,舞鶴,1977,410,8
750,舞鶴,1978,414,8
750,舞鶴,1979,405,8
750,舞鶴,1980,410,8
750,舞鶴,1981,411,8
750,舞鶴,1982,404,8
750,舞鶴,1983,410,8
750,舞鶴,1984,418,8
750,舞鶴,1985,410,8
750,舞鶴,1986,411,9
750,舞鶴,1987,406,9
750,舞鶴,1988,415,9
750,舞鶴,1989,403,9
750,舞鶴,1990,331,9
750,舞鶴,1991,410,9
750,舞鶴,1992,405,9
750,舞鶴,1993,411,9
750,舞鶴,1994,412,9
750,舞鶴,1995,412,9
755,浜田,1976,406,8
755,浜田,1977,402,8
755,浜田,1978,411,8
755,浜田,1979,405,8
755,浜田,1980,406,8
755,浜田,1981,406,8
755,浜田,1982,330,8
755,浜田,1983,408,8
755,浜田,1984,413,8
755,浜田,1985,409,8
755,浜田,1986,409,9
755,浜田,1987,407,9
755,浜田,1988,412,9
755,浜田,1989,402,9
755,浜田,1990,327,9
755,浜田,1991,411,9
755,浜田,1992,402,9
755,浜田,1993,410,9
755,浜田,1994,406,9
755,浜田,1995,410,9
759,京都,1976,409,8
759,京都,1977,403,8
759,京都,1978,413,8
759,京都,1979,409,8
759,京都,1980,408,8
759,京都,1981,408,8
759,京都,1982,331,8
759,京都,1983,409,8
759,京都,1984,414,8
759,京都,1985,408,8
759,京都,1986,408,8
759,京都,1987,406,8
759,京都,1988,411,8
759,京都,1989,402,8
759,京都,1990,329,8
759,京都,1991,406,8
759,京都,1992,403,8
759,京都,1993,406,8
759,京都,1994,406,8
759,京都,1995,406,8
761,彦根,1976,410,8
761,彦根,1977,410,8
761,彦根,1978,414,8
761,彦根,1979,409,8
761,彦根,1980,412,8
761,彦根,1981,411,8
761,彦根,1982,405,8
761,彦根,1983,411,8
761,彦根,1984,419,8
761,彦根,1985,411,8
761,彦根,1986,414,8
761,彦根,1987,409,8
761,彦根,1988,414,8
761,彦根,1989,404,8
761,彦根,1990,402,8
761,彦根,1991,409,8
761,彦根,1992,406,8
761,彦根,1993,411,8
761,彦根,1994,411,8
761,彦根,1995,410,8
762,下関,1976,408,8
762,下関,1977,401,8
762,下関,1978,407,8
762,下関,1979,409,8
762,下関,1980,408,8
762,下関,1981,406,8
762,下関,1982,402,8
762,下関,1983,409,8
762,下関,1984,412,8
762,下関,1985,409,8
762,下関,1986,409,9
762,下関,1987,408,9
762,下関,1988,413,9
762,下関,1989,402,9
762,下関,1990,331,9
762,下関,1991,412,9
762,下関,1992,404,8
762,下関,1993,409,8
762,下関,1994,405,8
762,下関,1995,410,8
765,広島,1976,404,8
765,広島,1977,402,8
765,広島,1978,410,8
765,広島,1979,407,8
765,広島,1980,406,8
765,広島,1981,405,8
765,広島,1982,401,8
765,広島,1983,408,8
765,広島,1984,414,8
765,広島,1985,408,8
765,広島,1986,408,8
765,広島,1987,405,8
765,広島,1988,410,9
765,広島,1989,401,9
765,広島,1990,331,9
765,広島,1991,407,9
765,広島,1992,403,9
765,広島,1993,404,9
765,広島,1994,404,9
765,広島,1995,408,9
768,岡山,1976,407,8
768,岡山,1977,405,8
768,岡山,1978,410,8
768,岡山,1979,405,8
768,岡山,1980,409,8
768,岡山,1981,408,8
768,岡山,1982,402,8
768,岡山,1983,408,8
768,岡山,1984,415,8
768,岡山,1985,409,8
768,岡山,1986,410,9
768,岡山,1987,405,9
768,岡山,1988,413,9
768,岡山,1989,402,9
768,岡山,1990,330,9
768,岡山,1991,407,9
768,岡山,1992,405,9
768,岡山,1993,408,9
768,岡山,1994,406,9
768,岡山,1995,408,9
770,神戸,1976,406,8
770,神戸,1977,331,8
770,神戸,1978,410,8
770,神戸,1979,407,8
770,神戸,1980,408,8
770,神戸,1981,406,8
770,神戸,1982,331,8
770,神戸,1983,408,8
770,神戸,1984,414,8
770,神戸,1985,407,8
770,神戸,1986,409,8
770,神戸,1987,405,8
770,神戸,1988,411,8
770,神戸,1989,401,8
770,神戸,1990,328,8
770,神戸,1991,406,8
770,神戸,1992,403,8
770,神戸,1993,410,8
770,神戸,1994,406,8
770,神戸,1995,410,8
772,大阪,1976,407,8
772,大阪,1977,401,8
772,大阪,1978,410,8
772,大阪,1979,409,8
772,大阪,1980,409,8
772,大阪,1981,406,8
772,大阪,1982,331,8
772,大阪,1983,408,8
772,大阪,1984,416,8
772,大阪,1985,408,8
772,大阪,1986,409,9
772,大阪,1987,407,9
772,大阪,1988,411,9
772,大阪,1989,401,9
772,大阪,1990,330,9
772,大阪,1991,406,9
772,大阪,1992,402,9
772,大阪,1993,407,9
772,大阪,1994,406,9
772,大阪,1995,407,9
776,洲本,1976,405,8
776,洲本,1977,401,8
776,洲本,1978,410,8
776,洲本,1979,405,8
776,洲本,1980,408,8
776,洲本,1981,407,8
776,洲本,1982,401,8
776,洲本,1983,409,8
776,洲本,1984,415,8
776,洲本,1985,409,8
776,洲本,1986,410,8
776,洲本,1987,405,8
776,洲本,1988,413,8
776,洲本,1989,401,8
776,洲本,1990,327,8
776,洲本,1991,409,8
776,洲本,1992,403,8
776,洲本,1993,409,8
776,洲本,1994,406,8
776,洲本,1995,411,8
777,和歌山,1976,402,8
777,和歌山,1977,328,8
777,和歌山,1978,408,8
777,和歌山,1979,405,8
777,和歌山,1980,406,8
777,和歌山,1981,402,8
777,和歌山,1982,328,8
777,和歌山,1983,407,8
777,和歌山,1984,411,8
777,和歌山,1985,406,8
777,和歌山,1986,408,9
777,和歌山,1987,408,9
777,和歌山,1988,412,9
777,和歌山,1989,402,9
777,和歌山,1990,401,9
777,和歌山,1991,405,9
777,和歌山,1992,403,9
777,和歌山,1993,407,9
777,和歌山,1994,406,9
777,和歌山,1995,407,9
778,潮岬,1976,402,8
778,潮岬,1977,326,8
778,潮岬,1978,412,8
778,潮岬,1979,408,8
778,潮岬,1980,407,8
778,潮岬,1981,401,8
778,潮岬,1982,402,8
778,潮岬,1983,407,8
778,潮岬,1984,409,8
778,潮岬,1985,405,8
778,潮岬,1986,407,8
778,潮岬,1987,407,8
778,潮岬,1988,411,8
778,潮岬,1989,330,8
778,潮岬,1990,402,8
778,潮岬,1991,404,8
778,潮岬,1992,405,8
778,潮岬,1993,414,8
778,潮岬,1994,409,8
778,潮岬,1995,409,8
780,奈良,1976,405,8
780,奈良,1977,404,8
780,奈良,1978,411,8
780,奈良,1979,406,8
780,奈良,1980,408,8
780,奈良,1981,406,8
780,奈良,1982,401,8
780,奈良,1983,407,8
780,奈良,1984,416,8
780,奈良,1985,408,8
780,奈良,1986,410,8
780,奈良,1987,406,8
780,奈良,1988,414,8
780,奈良,1989,402,8
780,奈良,1990,328,8
780,奈良,1991,405,8
780,奈良,1992,401,8
780,奈良,1993,407,8
780,奈良,1994,406,8
780,奈良,1995,408,8
800,厳原,1976,407,8
800,厳原,1977,329,8
800,厳原,1978,407,8
800,厳原,1979,408,8
800,厳原,1980,404,8
800,厳原,1981,402,8
800,厳原,1982,327,8
800,厳原,1983,407,8
800,厳原,1984,410,8
800,厳原,1985,406,8
800,厳原,1986,406,9
800,厳原,1987,329,9
800,厳原,1988,413,9
800,厳原,1989,331,9
800,厳原,1990,326,9
800,厳原,1991,409,9
800,厳原,1992,401,9
800,厳原,1993,410,9
800,厳原,1994,406,9
800,厳原,1995,410,9
807,福岡,1976,402,8
807,福岡,1977,329,8
807,福岡,1978,408,8
807,福岡,1979,406,8
807,福岡,1980,405,8
807,福岡,1981,402,8
807,福岡,1982,326,8
807,福岡,1983,404,8
807,福岡,1984,410,8
807,福岡,1985,407,8
807,福岡,1986,403,8
807,福岡,1987,403,8
807,福岡,1988,409,8
807,福岡,1989,328,8
807,福岡,1990,328,8
807,福岡,1991,406,8
807,福岡,1992,331,8
807,福岡,1993,405,8
807,福岡,1994,405,8
807,福岡,1995,408,8
813,佐賀,1976,403,8
813,佐賀,1977,328,8
813,佐賀,1978,410,8
813,佐賀,1979,405,8
813,佐賀,1980,402,8
813,佐賀,1981,331,8
813,佐賀,1982,325,8
813,佐賀,1983,405,8
813,佐賀,1984,406,8
813,佐賀,1985,405,8
813,佐賀,1986,403,8
813,佐賀,1987,404,8
813,佐賀,1988,410,8
813,佐賀,1989,401,8
813,佐賀,1990,331,8
813,佐賀,1991,405,8
813,佐賀,1992,404,8
813,佐賀,1993,406,8
813,佐賀,1994,405,8
813,佐賀,1995,408,8
815,大分,1976,410,8
815,大分,1977,330,8
815,大分,1978,409,8
815,大分,1979,408,8
815,大分,1980,405,8
815,大分,1981,401,8
815,大分,1982,327,8
815,大分,1983,405,8
815,大分,1984,409,8
815,大分,1985,405,8
815,大分,1986,404,8
815,大分,1987,406,8
815,大分,1988,412,8
815,大分,1989,401,8
815,大分,1990,327,8
815,大分,1991,405,8
815,大分,1992,403,8
815,大分,1993,408,8
815,大分,1994,405,8
815,大分,1995,407,8
817,長崎,1976,402,8
817,長崎,1977,324,8
817,長崎,1978,408,8
817,長崎,1979,404,8
817,長崎,1980,403,8
817,長崎,1981,331,8
817,長崎,1982,328,8
817,長崎,1983,406,8
817,長崎,1984,406,8
817,長崎,1985,405,8
817,長崎,1986,403,8
817,長崎,1987,404,8
817,長崎,1988,409,8
817,長崎,1989,331,8
817,長崎,1990,329,8
817,長崎,1991,404,8
817,長崎,1992,401,8
817,長崎,1993,407,8
817,長崎,1994,405,8
817,長崎,1995,410,8
819,熊本,1976,401,8
819,熊本,1977,326,8
819,熊本,1978,407,8
819,熊本,1979,403,8
819,熊本,1980,401,8
819,熊本,1981,331,8
819,熊本,1982,324,8
819,熊本,1983,403,8
819,熊本,1984,405,8
819,熊本,1985,404,8
819,熊本,1986,402,8
819,熊本,1987,403,8
819,熊本,1988,407,8
819,熊本,1989,329,8
819,熊本,1990,329,8
819,熊本,1991,403,8
819,熊本,1992,330,8
819,熊本,1993,405,8
819,熊本,1994,404,8
819,熊本,1995,408,8
822,延岡,1976,331,8
822,延岡,1977,328,8
822,延岡,1978,410,8
822,延岡,1979,408,8
822,延岡,1980,404,8
822,延岡,1981,401,8
822,延岡,1982,328,8
822,延岡,1983,406,8
822,延岡,1984,405,8
822,延岡,1985,405,8
822,延岡,1986,403,8
822,延岡,1987,404,8
822,延岡,1988,410,8
822,延岡,1989,329,8
822,延岡,1990,330,8
822,延岡,1991,401,8
822,延岡,1992,404,8
822,延岡,1993,407,8
822,延岡,1994,406,8
822,延岡,1995,-,-
827,鹿児島,1976,401,8
827,鹿児島,1977,326,8
827,鹿児島,1978,411,8
827,鹿児島,1979,405,8
827,鹿児島,1980,330,8
827,鹿児島,1981,328,8
827,鹿児島,1982,328,8
827,鹿児島,1983,403,8
827,鹿児島,1984,331,8
827,鹿児島,1985,402,8
827,鹿児島,1986,330,8
827,鹿児島,1987,402,8
827,鹿児島,1988,408,8
827,鹿児島,1989,405,8
827,鹿児島,1990,329,8
827,鹿児島,1991,405,8
827,鹿児島,1992,403,8
827,鹿児島,1993,410,8
827,鹿児島,1994,404,8
827,鹿児島,1995,410,9
830,宮崎,1976,402,8
830,宮崎,1977,327,8
830,宮崎,1978,409,8
830,宮崎,1979,406,8
830,宮崎,1980,404,8
830,宮崎,1981,330,8
830,宮崎,1982,324,8
830,宮崎,1983,405,8
830,宮崎,1984,406,8
830,宮崎,1985,331,8
830,宮崎,1986,402,8
830,宮崎,1987,402,8
830,宮崎,1988,406,8
830,宮崎,1989,403,8
830,宮崎,1990,329,8
830,宮崎,1991,328,8
830,宮崎,1992,403,8
830,宮崎,1993,413,8
830,宮崎,1994,405,8
830,宮崎,1995,410,8
836,屋久島,1976,-,-
836,屋久島,1977,-,-
836,屋久島,1978,-,-
836,屋久島,1979,-,-
836,屋久島,1980,-,-
836,屋久島,1981,-,-
836,屋久島,1982,-,-
836,屋久島,1983,-,-
836,屋久島,1984,-,-
836,屋久島,1985,-,-
836,屋久島,1986,-,-
836,屋久島,1987,-,-
836,屋久島,1988,-,-
836,屋久島,1989,-,-
836,屋久島,1990,-,-
836,屋久島,1991,410,9
836,屋久島,1992,-,-
836,屋久島,1993,-,-
836,屋久島,1994,-,-
836,屋久島,1995,-,-
837,種子島,1976,402,8
837,種子島,1977,326,8
837,種子島,1978,415,8
837,種子島,1979,427,8
837,種子島,1980,406,8
837,種子島,1981,327,8
837,種子島,1982,331,8
837,種子島,1983,408,8
837,種子島,1984,403,8
837,種子島,1985,407,8
837,種子島,1986,401,9
837,種子島,1987,405,9
837,種子島,1988,405,9
837,種子島,1989,403,9
837,種子島,1990,328,9
837,種子島,1991,407,9
837,種子島,1992,408,9
837,種子島,1993,-,-
837,種子島,1994,-,-
837,種子島,1995,-,-
843,福江,1976,403,8
843,福江,1977,326,8
843,福江,1978,409,8
843,福江,1979,407,8
843,福江,1980,404,8
843,福江,1981,402,8
843,福江,1982,329,8
843,福江,1983,407,8
843,福江,1984,411,8
843,福江,1985,404,8
843,福江,1986,406,8
843,福江,1987,407,8
843,福江,1988,412,8
843,福江,1989,331,8
843,福江,1990,328,8
843,福江,1991,405,8
843,福江,1992,331,8
843,福江,1993,406,8
843,福江,1994,407,8
843,福江,1995,412,8
887,松山,1976,406,8
887,松山,1977,330,8
887,松山,1978,410,8
887,松山,1979,405,8
887,松山,1980,405,8
887,松山,1981,401,8
887,松山,1982,327,8
887,松山,1983,406,8
887,松山,1984,411,8
887,松山,1985,406,8
887,松山,1986,406,9
887,松山,1987,406,9
887,松山,1988,412,9
887,松山,1989,401,9
887,松山,1990,328,9
887,松山,1991,405,9
887,松山,1992,402,9
887,松山,1993,407,9
887,松山,1994,405,9
887,松山,1995,408,9
891,高松,1976,407,8
891,高松,1977,401,8
891,高松,1978,410,8
891,高松,1979,407,8
891,高松,1980,407,8
891,高松,1981,406,8
891,高松,1982,402,8
891,高松,1983,409,8
891,高松,1984,415,8
891,高松,1985,408,8
891,高松,1986,410,9
891,高松,1987,405,9
891,高松,1988,413,9
891,高松,1989,402,9
891,高松,1990,329,9
891,高松,1991,407,9
891,高松,1992,404,9
891,高松,1993,408,9
891,高松,1994,406,9
891,高松,1995,408,9
892,宇和島,1976,404,8
892,宇和島,1977,327,8
892,宇和島,1978,410,8
892,宇和島,1979,407,8
892,宇和島,1980,405,8
892,宇和島,1981,331,8
892,宇和島,1982,325,8
892,宇和島,1983,404,8
892,宇和島,1984,406,8
892,宇和島,1985,405,8
892,宇和島,1986,403,8
892,宇和島,1987,405,8
892,宇和島,1988,408,8
892,宇和島,1989,331,8
892,宇和島,1990,326,8
892,宇和島,1991,331,8
892,宇和島,1992,331,8
892,宇和島,1993,408,9
892,宇和島,1994,406,9
892,宇和島,1995,407,9
893,高知,1976,330,8
893,高知,1977,327,8
893,高知,1978,409,8
893,高知,1979,403,8
893,高知,1980,402,8
893,高知,1981,328,8
893,高知,1982,324,8
893,高知,1983,404,8
893,高知,1984,403,8
893,高知,1985,331,8
893,高知,1986,402,9
893,高知,1987,403,9
893,高知,1988,407,9
893,高知,1989,324,9
893,高知,1990,323,9
893,高知,1991,329,9
893,高知,1992,402,9
893,高知,1993,406,9
893,高知,1994,405,9
893,高知,1995,407,9
895,徳島,1976,405,8
895,徳島,1977,401,8
895,徳島,1978,408,8
895,徳島,1979,409,8
895,徳島,1980,406,8
895,徳島,1981,406,8
895,徳島,1982,331,8
895,徳島,1983,409,8
895,徳島,1984,410,8
895,徳島,1985,408,8
895,徳島,1986,407,8
895,徳島,1987,407,8
895,徳島,1988,413,8
895,徳島,1989,403,8
895,徳島,1990,331,8
895,徳島,1991,407,8
895,徳島,1992,404,8
895,徳島,1993,409,8
895,徳島,1994,407,8
895,徳島,1995,407,8
909,名瀬,1976,130,6
909,名瀬,1977,121,6
909,名瀬,1978,208,6
909,名瀬,1979,131,6
909,名瀬,1980,201,6
909,名瀬,1981,131,6
909,名瀬,1982,130,6
909,名瀬,1983,131,6
909,名瀬,1984,202,6
909,名瀬,1985,203,6
909,名瀬,1986,129,6
909,名瀬,1987,205,6
909,名瀬,1988,118,6
909,名瀬,1989,113,6
909,名瀬,1990,128,6
909,名瀬,1991,204,6
909,名瀬,1992,128,6
909,名瀬,1993,129,6
909,名瀬,1994,129,6
909,名瀬,1995,211,6
912,与那国島,1976,-,-
912,与那国島,1977,-,-
912,与那国島,1978,-,-
912,与那国島,1979,-,-
912,与那国島,1980,-,-
912,与那国島,1981,-,-
912,与那国島,1982,-,-
912,与那国島,1983,-,-
912,与那国島,1984,-,-
912,与那国島,1985,-,-
912,与那国島,1986,-,-
912,与那国島,1987,-,-
912,与那国島,1988,-,-
912,与那国島,1989,-,-
912,与那国島,1990,-,-
912,与那国島,1991,-,-
912,与那国島,1992,210,7
912,与那国島,1993,217,7
912,与那国島,1994,207,7
912,与那国島,1995,302,7
917,西表島,1976,127,6
917,西表島,1977,123,6
917,西表島,1978,-,-
917,西表島,1979,-,-
917,西表島,1980,-,-
917,西表島,1981,201,6
917,西表島,1982,121,6
917,西表島,1983,202,6
917,西表島,1984,126,6
917,西表島,1985,-,-
917,西表島,1986,210,7
917,西表島,1987,213,7
917,西表島,1988,205,7
917,西表島,1989,122,7
917,西表島,1990,203,7
917,西表島,1991,227,7
917,西表島,1992,206,7
917,西表島,1993,206,7
917,西表島,1994,202,7
917,西表島,1995,220,7
918,石垣島,1976,128,6
918,石垣島,1977,203,6
918,石垣島,1978,218,6
918,石垣島,1979,208,6
918,石垣島,1980,203,6
918,石垣島,1981,202,6
918,石垣島,1982,124,6
918,石垣島,1983,209,6
918,石垣島,1984,126,6
918,石垣島,1985,130,6
918,石垣島,1986,202,7
918,石垣島,1987,127,7
918,石垣島,1988,125,7
918,石垣島,1989,108,7
918,石垣島,1990,130,7
918,石垣島,1991,218,7
918,石垣島,1992,127,6
918,石垣島,1993,129,6
918,石垣島,1994,130,6
918,石垣島,1995,219,6
927,宮古島,1976,-,-
927,宮古島,1977,-,-
927,宮古島,1978,-,-
927,宮古島,1979,-,-
927,宮古島,1980,-,-
927,宮古島,1981,208,6
927,宮古島,1982,213,6
927,宮古島,1983,215,6
927,宮古島,1984,131,6
927,宮古島,1985,206,6
927,宮古島,1986,201,7
927,宮古島,1987,201,7
927,宮古島,1988,208,7
927,宮古島,1989,217,7
927,宮古島,1990,209,7
927,宮古島,1991,302,7
927,宮古島,1992,208,7
927,宮古島,1993,218,7
927,宮古島,1994,214,7
927,宮古島,1995,218,7
929,久米島,1976,-,-
929,久米島,1977,-,-
929,久米島,1978,-,-
929,久米島,1979,-,-
929,久米島,1980,202,6
929,久米島,1981,206,6
929,久米島,1982,131,6
929,久米島,1983,211,6
929,久米島,1984,203,6
929,久米島,1985,205,6
929,久米島,1986,131,7
929,久米島,1987,202,7
929,久米島,1988,126,7
929,久米島,1989,115,7
929,久米島,1990,123,7
929,久米島,1991,201,7
929,久米島,1992,203,7
929,久米島,1993,125,7
929,久米島,1994,203,7
929,久米島,1995,206,7
936,那覇,1976,128,6
936,那覇,1977,-,-
936,那覇,1978,128,6
936,那覇,1979,125,6
936,那覇,1980,219,6
936,那覇,1981,203,6
936,那覇,1982,124,6
936,那覇,1983,204,6
936,那覇,1984,204,6
936,那覇,1985,204,6
936,那覇,1986,126,7
936,那覇,1987,210,7
936,那覇,1988,211,7
936,那覇,1989,128,7
936,那覇,1990,131,7
936,那覇,1991,210,7
936,那覇,1992,210,7
936,那覇,1993,207,7
936,那覇,1994,204,7
936,那覇,1995,218,7
940,名護,1976,-,-
940,名護,1977,121,6
940,名護,1978,-,-
940,名護,1979,-,-
940,名護,1980,-,-
940,名護,1981,126,6
940,名護,1982,124,6
940,名護,1983,128,6
940,名護,1984,201,6
940,名護,1985,207,6
940,名護,1986,128,7
940,名護,1987,212,7
940,名護,1988,125,7
940,名護,1989,118,7
940,名護,1990,123,7
940,名護,1991,131,7
940,名護,1992,204,7
940,名護,1993,127,7
940,名護,1994,127,7
940,名護,1995,203,7
945,南大東島,1976,-,-
945,南大東島,1977,131,6
945,南大東島,1978,-,-
945,南大東島,1979,203,6
945,南大東島,1980,209,6
945,南大東島,1981,128,6
945,南大東島,1982,129,6
945,南大東島,1983,129,6
945,南大東島,1984,124,6
945,南大東島,1985,128,6
945,南大東島,1986,124,7
945,南大東島,1987,130,7
945,南大東島,1988,-,-
945,南大東島,1989,130,7
945,南大東島,1990,124,7
945,南大東島,1991,203,7
945,南大東島,1992,201,7
945,南大東島,1993,123,7
945,南大東島,1994,130,7
945,南大東島,1995,210,7
401,稚内,1996,525,7
401,稚内,1997,522,7
401,稚内,1998,514,7
401,稚内,1999,518,7
401,稚内,2000,521,7
401,稚内,2001,519,7
